CTUID,CTNAME,CMAUID,CMANAME,CMATYPE,CMAPUID,PRUID,PRNAME,41110000,41310000,41510000,41190000,80110000,80210000,80410000,80420000,80490000,83510000,82310000,83310000,83220000,79910000,79970000,84120000,86610000
4620658.02,0658.02,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4210846.02,0846.02,421,Québec,B,24421,24,Quebec / Québec,0,0,0,0,3,1,0,0,5,3,0,1,1,1,0,0,1
5050141.08,0141.08,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2
4210320.03,0320.03,421,Québec,B,24421,24,Quebec / Québec,0,0,0,0,1,5,0,0,0,4,0,0,0,0,1,0,3
4080003.01,0003.01,408,Saguenay,B,24408,24,Quebec / Québec,0,0,0,1,1,5,1,0,1,1,0,0,1,1,0,0,2
8350065.03,0065.03,835,Edmonton,B,48835,48,Alberta,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1
5590037.00,0037.00,559,Windsor,B,35559,35,Ontario,0,0,0,0,10,5,4,0,3,1,0,0,2,0,0,0,11
4620264.01,0264.01,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,1,5,1,0,0,2,0,0,4,0,0,0,4
8250203.00,0203.00,825,Calgary,B,48825,48,Alberta,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,5
9350124.00,0124.00,935,Victoria,B,59935,59,British Columbia / Colombie-Britannique,0,0,0,0,6,0,4,0,1,2,0,0,0,2,1,0,11
9150013.00,0013.00,915,Kelowna,B,59915,59,British Columbia / Colombie-Britannique,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,0,0
4620383.01,0383.01,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,4,3,0,0,1,4,0,0,0,0,0,0,3
4620197.00,0197.00,462,Montréal,B,24462,24,Quebec / Québec,0,1,0,0,1,1,1,0,2,4,0,0,2,0,0,0,2
4210290.01,0290.01,421,Québec,B,24421,24,Quebec / Québec,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0
9330186.08,0186.08,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,9
4620059.00,0059.00,462,Montréal,B,24462,24,Quebec / Québec,2,0,0,0,0,2,0,1,2,2,1,0,1,1,0,3,2
4620807.01,0807.01,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,1,1,3,0,1,0,0,0,1,0,0,2
8250205.03,0205.03,825,Calgary,B,48825,48,Alberta,0,0,0,0,2,13,9,6,7,5,1,0,4,6,4,2,16
5350502.02,0502.02,535,Toronto,B,35535,35,Ontario,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5350068.00,0068.00,535,Toronto,B,35535,35,Ontario,0,0,0,0,3,1,2,0,1,0,0,0,1,0,0,0,2
5050904.00,0904.00,505,Ottawa - Gatineau (partie du Québec / Quebec part),B,24505,24,Quebec / Québec,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5370222.02,0222.02,537,Hamilton,B,35537,35,Ontario,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
5350357.01,0357.01,535,Toronto,B,35535,35,Ontario,0,0,0,0,2,2,0,0,0,0,1,0,1,0,0,0,1
4620511.01,0511.01,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,1,0,0,1,1,0,0,4,0,0,0,2
5350119.00,0119.00,535,Toronto,B,35535,35,Ontario,0,0,0,0,67,18,3,0,42,1,0,0,13,3,0,0,5
5410002.10,0002.10,541,Kitchener - Cambridge - Waterloo,B,35541,35,Ontario,1,0,0,0,3,1,0,0,2,3,0,0,0,0,0,0,1
5350106.00,0106.00,535,Toronto,B,35535,35,Ontario,0,0,0,1,0,1,0,0,1,0,0,0,1,2,0,0,13
5350410.13,0410.13,535,Toronto,B,35535,35,Ontario,1,0,0,1,0,7,4,1,9,2,0,0,2,3,0,0,2
5050131.01,0131.01,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,0,0,3,0,3,2,2,0,0,2,0,0,0,4
5350024.00,0024.00,535,Toronto,B,35535,35,Ontario,0,0,0,0,2,1,2,1,8,2,0,0,2,3,0,0,9
5620007.00,0007.00,562,Sarnia,K,35562,35,Ontario,1,0,0,1,23,12,5,3,13,6,1,1,17,3,0,3,8
5590003.02,0003.02,559,Windsor,B,35559,35,Ontario,2,0,0,1,6,3,10,0,12,1,0,0,4,5,0,0,10
5350365.00,0365.00,535,Toronto,B,35535,35,Ontario,0,0,0,0,2,10,2,0,0,1,0,0,0,1,0,0,3
4210037.00,0037.00,421,Québec,B,24421,24,Quebec / Québec,0,0,0,1,5,0,1,0,1,4,0,0,0,0,0,0,6
4210027.00,0027.00,421,Québec,B,24421,24,Quebec / Québec,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1
4420205.01,0205.01,442,Trois-Rivières,B,24442,24,Quebec / Québec,0,0,0,0,3,3,5,0,2,2,0,0,2,1,0,0,3
9330400.02,0400.02,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,1,1,0,0,0,0,4,0,0,2,0,0,0,8
5410131.01,0131.01,541,Kitchener - Cambridge - Waterloo,B,35541,35,Ontario,1,0,0,2,5,6,3,1,6,4,1,0,6,3,1,0,16
4620521.05,0521.05,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,7
5350810.01,0810.01,535,Toronto,B,35535,35,Ontario,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4
4210028.00,0028.00,421,Québec,B,24421,24,Quebec / Québec,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9150019.01,0019.01,915,Kelowna,B,59915,59,British Columbia / Colombie-Britannique,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,2,0
8250001.25,0001.25,825,Calgary,B,48825,48,Alberta,0,0,0,0,0,5,3,2,0,3,0,0,1,1,0,0,7
4620652.01,0652.01,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,1,2,0,0,3,3,0,0,0,0,0,0,1
4620279.00,0279.00,462,Montréal,B,24462,24,Quebec / Québec,1,0,0,0,13,7,6,2,23,3,0,0,0,3,0,0,9
5390102.02,0102.02,539,St. Catharines - Niagara,B,35539,35,Ontario,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6
5620003.00,0003.00,562,Sarnia,K,35562,35,Ontario,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,6
4620580.01,0580.01,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9700005.00,0005.00,970,Prince George,K,59970,59,British Columbia / Colombie-Britannique,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,11
4620688.03,0688.03,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,1,2,1,1,5,1,0,0,2,1,0,0,3
5350353.04,0353.04,535,Toronto,B,35535,35,Ontario,0,0,0,0,7,10,0,0,2,0,0,1,0,0,1,0,1
5750101.00,0101.00,575,North Bay,K,35575,35,Ontario,2,0,0,0,1,0,0,0,0,3,0,0,0,1,0,1,4
8250049.02,0049.02,825,Calgary,B,48825,48,Alberta,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,3
3200015.00,0015.00,320,Fredericton,K,13320,13,New Brunswick / Nouveau-Brunswick,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
4620593.02,0593.02,462,Montréal,B,24462,24,Quebec / Québec,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1
5590140.00,0140.00,559,Windsor,B,35559,35,Ontario,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
9330225.01,0225.01,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,11
5350377.04,0377.04,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
9330143.01,0143.01,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1
9330260.09,0260.09,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,10,9,10,0,11,4,0,0,8,10,0,2,14
9300028.00,0028.00,930,Chilliwack,K,59930,59,British Columbia / Colombie-Britannique,1,0,0,1,1,3,5,1,1,1,1,0,2,5,1,4,11
5370212.00,0212.00,537,Hamilton,B,35537,35,Ontario,0,0,0,0,10,3,2,0,3,0,0,0,2,1,0,0,5
9330143.02,0143.02,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,11,16,0,3,2,2,0,0,1,0,0,0,4
5350410.02,0410.02,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,5,0,0,2,1,0,0,0,0,0,0,5
5370130.02,0130.02,537,Hamilton,B,35537,35,Ontario,0,0,0,0,0,1,1,1,1,1,0,1,2,1,0,0,2
3100026.00,0026.00,310,Saint John,B,13310,13,New Brunswick / Nouveau-Brunswick,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,0,5
9330184.06,0184.06,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,2,1,0,0,0,2,0,0,1,1,0,0,3
5050021.00,0021.00,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,0,1,2,0,0,1,4,0,0,1,0,0,0,5
5050711.00,0711.00,505,Ottawa - Gatineau (partie du Québec / Quebec part),B,24505,24,Quebec / Québec,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
5410022.00,0022.00,541,Kitchener - Cambridge - Waterloo,B,35541,35,Ontario,1,0,0,0,1,0,1,0,0,1,0,0,3,1,0,1,3
5320002.01,0002.01,532,Oshawa,B,35532,35,Ontario,0,0,0,1,2,7,0,0,0,1,1,0,10,1,0,2,3
5390241.00,0241.00,539,St. Catharines - Niagara,B,35539,35,Ontario,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,15
5050053.00,0053.00,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,0,7,1,2,2,6,4,0,0,4,1,0,0,9
4620396.00,0396.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,6,1,1,1,1,1,0,0,0,0,1,1,10
5350509.02,0509.02,535,Toronto,B,35535,35,Ontario,0,0,0,0,1,2,1,1,1,0,0,0,0,1,0,0,5
4620758.04,0758.04,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
7050102.00,0102.00,705,Regina,B,47705,47,Saskatchewan,0,0,0,0,2,1,2,0,2,1,2,0,1,0,0,3,12
5590034.00,0034.00,559,Windsor,B,35559,35,Ontario,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
4620325.01,0325.01,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,7,1,1,0,1,1,0,0,0,0,0,0,1
4620886.03,0886.03,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,1,1,3,0,1,4,0,0,2,0,0,0,2
9330111.03,0111.03,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,1,1,0,3,0,1,2,0,0,3,0,0,1,1
4620007.00,0007.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,5,0,1,1,2,1,0,0,1,0,0,4
5350123.00,0123.00,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
5350612.10,0612.10,535,Toronto,B,35535,35,Ontario,1,0,0,0,0,3,2,1,1,1,0,0,1,2,0,0,2
5390100.00,0100.00,539,St. Catharines - Niagara,B,35539,35,Ontario,0,0,0,1,3,3,2,3,0,2,1,0,0,0,0,0,9
5390203.01,0203.01,539,St. Catharines - Niagara,B,35539,35,Ontario,0,0,0,1,0,8,1,0,0,0,0,0,0,1,0,1,8
8350104.25,0104.25,835,Edmonton,B,48835,48,Alberta,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0
4210320.01,0320.01,421,Québec,B,24421,24,Quebec / Québec,0,0,0,0,4,1,10,0,5,1,0,0,1,0,0,0,5
5350136.01,0136.01,535,Toronto,B,35535,35,Ontario,0,0,0,0,8,4,4,0,4,2,0,1,0,0,0,0,2
4620274.00,0274.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,3
5050811.02,0811.02,505,Ottawa - Gatineau (partie du Québec / Quebec part),B,24505,24,Quebec / Québec,0,0,0,0,3,5,0,2,1,1,0,0,1,0,0,0,7
8350104.26,0104.26,835,Edmonton,B,48835,48,Alberta,0,0,0,0,4,2,1,1,1,0,0,0,0,1,1,0,1
9330187.06,0187.06,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,11
5430006.00,0006.00,543,Brantford,B,35543,35,Ontario,1,0,0,6,2,14,0,2,6,0,0,0,14,5,2,3,17
4210119.02,0119.02,421,Québec,B,24421,24,Quebec / Québec,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,2
4620195.03,0195.03,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,1,6,2,2,5,1,0,0,2,1,0,0,0
5350622.00,0622.00,535,Toronto,B,35535,35,Ontario,0,0,0,0,20,16,7,4,7,5,0,0,4,4,0,0,2
3050005.00,0005.00,305,Moncton,B,13305,13,New Brunswick / Nouveau-Brunswick,1,0,0,0,7,2,1,0,4,2,0,0,0,2,0,0,2
8250045.00,0045.00,825,Calgary,B,48825,48,Alberta,0,0,0,0,7,29,9,0,29,0,0,3,12,3,0,0,10
6020021.00,0021.00,602,Winnipeg,B,46602,46,Manitoba,0,0,0,0,3,11,4,0,1,4,0,1,0,1,0,0,14
4620730.02,0730.02,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,1,0,0,2,3,0,0,0,1,0,0,0
4620750.01,0750.01,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,2
4210280.02,0280.02,421,Québec,B,24421,24,Quebec / Québec,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2
4620825.05,0825.05,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,2,0,0,0,1,0,0,1,2,0,0,5
2050102.00,0102.00,205,Halifax,B,12205,12,Nova Scotia / Nouvelle-Écosse,1,0,0,3,39,10,2,5,11,5,6,0,13,4,3,4,12
9330101.04,0101.04,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,2,102,52,8,10,28,5,2,1,10,1,1,0,4
4620515.01,0515.01,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3
4620220.00,0220.00,462,Montréal,B,24462,24,Quebec / Québec,1,0,0,1,5,7,0,0,0,4,0,0,2,0,0,0,6
5500001.08,0001.08,550,Guelph,B,35550,35,Ontario,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,2
4210210.02,0210.02,421,Québec,B,24421,24,Quebec / Québec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5350401.17,0401.17,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5
5350376.08,0376.08,535,Toronto,B,35535,35,Ontario,0,0,0,1,24,16,2,0,5,1,0,0,1,1,0,0,5
5550051.00,0051.00,555,London,B,35555,35,Ontario,0,0,0,0,11,1,0,0,0,0,0,0,1,0,0,2,0
4420009.00,0009.00,442,Trois-Rivières,B,24442,24,Quebec / Québec,0,0,0,0,1,0,0,4,1,2,0,0,3,1,0,0,0
4420304.00,0304.00,442,Trois-Rivières,B,24442,24,Quebec / Québec,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4
5350169.02,0169.02,535,Toronto,B,35535,35,Ontario,0,0,0,0,1,3,0,0,0,1,0,0,0,2,0,0,0
8250059.00,0059.00,825,Calgary,B,48825,48,Alberta,0,0,0,2,14,13,8,3,6,0,0,1,2,6,1,0,15
5550017.00,0017.00,555,London,B,35555,35,Ontario,0,0,0,0,17,7,6,1,9,0,0,0,1,2,0,0,5
5350250.05,0250.05,535,Toronto,B,35535,35,Ontario,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,3
5050601.03,0601.03,505,Ottawa - Gatineau (partie du Québec / Quebec part),B,24505,24,Quebec / Québec,0,0,0,0,3,0,1,0,3,1,0,0,1,0,0,0,2
5500010.02,0010.02,550,Guelph,B,35550,35,Ontario,0,0,0,0,15,10,1,0,4,3,0,0,2,0,0,0,3
5350193.00,0193.00,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8350054.00,0054.00,835,Edmonton,B,48835,48,Alberta,0,0,0,6,36,10,3,4,24,4,0,0,9,1,1,2,13
6020542.00,0542.00,602,Winnipeg,B,46602,46,Manitoba,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,5
5350402.08,0402.08,535,Toronto,B,35535,35,Ontario,0,0,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0
9320207.00,0207.00,932,Abbotsford - Mission,B,59932,59,British Columbia / Colombie-Britannique,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
9150003.02,0003.02,915,Kelowna,B,59915,59,British Columbia / Colombie-Britannique,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1
5050005.00,0005.00,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,0,15,33,3,3,16,3,0,0,6,0,0,2,11
4620060.00,0060.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5350411.15,0411.15,535,Toronto,B,35535,35,Ontario,0,0,0,2,11,11,2,2,6,3,0,0,3,1,1,1,2
5350635.00,0635.00,535,Toronto,B,35535,35,Ontario,0,0,0,0,5,14,6,1,6,0,0,0,3,4,2,0,15
3050004.00,0004.00,305,Moncton,B,13305,13,New Brunswick / Nouveau-Brunswick,0,0,0,0,14,3,0,0,2,4,0,0,1,0,0,0,0
5370080.03,0080.03,537,Hamilton,B,35537,35,Ontario,0,0,0,1,0,4,0,2,2,0,0,0,1,1,0,0,4
8250038.06,0038.06,825,Calgary,B,48825,48,Alberta,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,3
5350587.02,0587.02,535,Toronto,B,35535,35,Ontario,0,0,0,0,1,1,2,0,2,0,0,0,1,0,0,0,6
4620676.02,0676.02,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4620050.00,0050.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8350040.00,0040.00,835,Edmonton,B,48835,48,Alberta,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,5
5350324.06,0324.06,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5590002.01,0002.01,559,Windsor,B,35559,35,Ontario,0,0,0,1,2,1,1,0,1,1,0,0,3,1,0,0,0
5050171.08,0171.08,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,0,2,8,3,2,0,3,0,0,1,1,0,0,0
4620871.01,0871.01,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
9330060.02,0060.02,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,0,1,0,0,0,1,0,0,2,2,1,0,0
5350098.00,0098.00,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,1,3,0,5,3,0,0,1,3,0,0,7
6020134.00,0134.00,602,Winnipeg,B,46602,46,Manitoba,0,0,0,0,3,5,3,0,0,1,0,0,1,0,0,0,3
5050123.02,0123.02,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,5
6020520.05,0520.05,602,Winnipeg,B,46602,46,Manitoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5350102.02,0102.02,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0,0
4210540.00,0540.00,421,Québec,B,24421,24,Quebec / Québec,0,0,0,0,0,1,1,0,4,2,1,0,1,3,0,4,7
9150007.00,0007.00,915,Kelowna,B,59915,59,British Columbia / Colombie-Britannique,0,0,0,0,14,3,0,1,2,1,0,0,0,2,0,0,16
5550204.02,0204.02,555,London,B,35555,35,Ontario,1,0,0,0,16,0,0,0,4,1,0,0,2,0,0,0,5
5550029.00,0029.00,555,London,B,35555,35,Ontario,0,0,0,1,12,11,3,0,1,1,0,0,0,0,0,0,3
8350019.01,0019.01,835,Edmonton,B,48835,48,Alberta,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9330402.02,0402.02,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,3,2,1,0,0,5,0,0,2,0,0,0,4
0010015.01,0015.01,001,St. John's,B,10001,10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,3,4
4620290.09,0290.09,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,1,4,1,0,0,1,0,0,0,2,2,0,0,2
9250110.00,0110.00,925,Kamloops,K,59925,59,British Columbia / Colombie-Britannique,0,0,0,0,2,1,0,0,0,0,1,0,0,2,0,0,4
8350001.06,0001.06,835,Edmonton,B,48835,48,Alberta,0,0,0,0,6,11,1,0,0,1,0,0,0,4,0,0,2
9350151.03,0151.03,935,Victoria,B,59935,59,British Columbia / Colombie-Britannique,0,0,0,0,8,1,1,2,1,1,0,0,1,4,3,0,3
5350520.08,0520.08,535,Toronto,B,35535,35,Ontario,0,0,0,0,5,7,1,0,1,1,0,0,6,1,0,1,1
4500008.00,0008.00,450,Granby,K,24450,24,Quebec / Québec,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
9250005.02,0005.02,925,Kamloops,K,59925,59,British Columbia / Colombie-Britannique,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,5
5390003.02,0003.02,539,St. Catharines - Niagara,B,35539,35,Ontario,0,0,0,0,15,2,2,0,5,2,0,0,4,1,0,0,5
9330053.02,0053.02,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,1,0,0,0,0,1,0,0,3,1,0,0,0
5220300.00,0300.00,522,Belleville,K,35522,35,Ontario,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
5350261.00,0261.00,535,Toronto,B,35535,35,Ontario,0,0,0,1,3,0,1,0,1,1,0,0,0,2,1,0,12
5050302.00,0302.00,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,2
4620045.00,0045.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,2
7050100.03,0100.03,705,Regina,B,47705,47,Saskatchewan,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
5350528.41,0528.41,535,Toronto,B,35535,35,Ontario,4,0,0,23,15,1,1,1,12,3,1,0,13,5,3,5,30
2050017.00,0017.00,205,Halifax,B,12205,12,Nova Scotia / Nouvelle-Écosse,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8250068.00,0068.00,825,Calgary,B,48825,48,Alberta,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
4620415.03,0415.03,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5350805.02,0805.02,535,Toronto,B,35535,35,Ontario,0,0,0,0,1,1,3,0,1,1,0,0,0,0,0,0,5
4210311.01,0311.01,421,Québec,B,24421,24,Quebec / Québec,0,0,0,0,1,15,0,0,4,1,0,0,4,3,0,0,4
4210001.02,0001.02,421,Québec,B,24421,24,Quebec / Québec,0,0,0,0,5,8,5,0,8,0,0,1,3,1,0,0,2
5410109.06,0109.06,541,Kitchener - Cambridge - Waterloo,B,35541,35,Ontario,0,0,0,0,4,6,5,4,0,2,0,0,3,1,0,0,5
5350135.00,0135.00,535,Toronto,B,35535,35,Ontario,0,0,0,1,7,27,2,1,15,0,0,0,8,5,0,0,5
9330036.02,0036.02,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,3
8350012.02,0012.02,835,Edmonton,B,48835,48,Alberta,0,0,0,4,4,11,4,0,5,5,0,0,2,1,0,0,4
9330502.05,0502.05,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,1,0,0,0,0,0,1,0,0,3,0,1,0,1
5350442.02,0442.02,535,Toronto,B,35535,35,Ontario,0,0,0,0,1,4,2,0,1,2,0,0,1,1,0,0,1
5590120.02,0120.02,559,Windsor,B,35559,35,Ontario,0,0,0,0,4,0,2,2,2,1,1,0,0,0,2,0,4
5350576.20,0576.20,535,Toronto,B,35535,35,Ontario,0,0,0,0,4,3,2,0,0,1,0,0,0,0,0,0,2
5500001.03,0001.03,550,Guelph,B,35550,35,Ontario,0,0,0,0,1,0,0,3,1,1,0,0,1,1,0,3,4
9300026.00,0026.00,930,Chilliwack,K,59930,59,British Columbia / Colombie-Britannique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5350527.09,0527.09,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1
0010008.00,0008.00,001,St. John's,B,10001,10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,5,1
5350639.00,0639.00,535,Toronto,B,35535,35,Ontario,0,0,0,0,1,2,3,0,0,0,0,0,2,4,1,1,11
9350131.00,0131.00,935,Victoria,B,59935,59,British Columbia / Colombie-Britannique,0,0,0,0,0,0,0,0,4,1,1,0,4,1,0,0,3
4620629.00,0629.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,2,3,1,0,1,0,0,0,1,0,0,4
4620156.00,0156.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,1,2,0,1,5,1,0,0,0,0,0,0,3
6020116.00,0116.00,602,Winnipeg,B,46602,46,Manitoba,1,0,0,0,32,12,3,1,9,2,0,0,2,1,0,5,5
5590018.02,0018.02,559,Windsor,B,35559,35,Ontario,0,0,0,0,9,20,5,0,0,1,0,0,2,3,1,0,4
8350104.21,0104.21,835,Edmonton,B,48835,48,Alberta,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5350401.08,0401.08,535,Toronto,B,35535,35,Ontario,0,0,0,0,1,0,3,0,1,1,0,0,1,0,0,1,2
4620856.00,0856.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0
4210041.05,0041.05,421,Québec,B,24421,24,Quebec / Québec,1,0,0,0,0,0,0,0,3,2,0,1,1,2,0,0,2
5370026.06,0026.06,537,Hamilton,B,35537,35,Ontario,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
4620147.00,0147.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,3,5,0,2,6,0,0,1,0,1,0,0,2
